MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_SampleID	ATTRIBUTE_SampleName	ATTRIBUTE_PPL_LOT_Number	ATTRIBUTE_PPL_Box_Number	ATTRIBUTE_Project	ATTRIBUTE_Experiment	ATTRIBUTE_Experiment_Blanks	ATTRIBUTE_SampleType	ATTRIBUTE_SampleVolume_mL	ATTRIBUTE_Contact	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	Redissolved in [ul] 80% MeOH 1%FA	Comment	Flow rate	Pump set up	Link BCO-DMO	Sample_ID (BCO-DMO)	Sampling Strategy	Year	Lon	Lat	DateTime_local	ISO_DateTime_UTC	ContactTime	DOC_umol/L	Total_N_umol/L	Total_P_umol/L	Phosphate_umol/L	Silicate_umol/L	N_plus_N_umol/L	Ammonia_umol/L	PON_ug/L	POC_ug/L	PON15_permil	POC13_permil	Salinity	Temperature_C	PicoEukaryotes_cells/uL	Prochlorococcus_cells/uL	Synechococcus_cells/uL	Heterotrophs_cells/uL	M_C_ratio	BIX	HIX	FI	Ultra_Violet_Humic_like_RFU	Marine_Humic_like_RFU	Visible_Humic_like_RFU	Tryptophan_like_RFU	Tyrosine_like_RFU	Phenylalanine_like_RFU	Fulvic_Acid_like_RFU	Optical_Brighteners_RFU	Diesel_Band_II_RFU	Petroleum_like_RFU	Lignin_like_RFU	PARAFAC1	PARAFAC2	PARAFAC3	PARAFAC4	PARAFAC5	PARAFAC6
MSV000088021	KB_2020_122.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_122	M204_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															3.57		8.1	341.8																					
MSV000088021	KB_2020_123.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_123	M209_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															2.94		9.97	460.5																					
MSV000088021	KB_2020_124.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_124	M210_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															2.52		7.47	330.22																					
MSV000088021	KB_2020_125.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_125	M211_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															1.93		7.47	274.59																					
MSV000088021	KB_2020_126.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_126	M212_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															1.28		4.81	263.0																					
MSV000088021	KB_2020_127.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_127	M217_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															2.05		5.03	285.22																					
MSV000088021	KB_2020_128.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_128	M218_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															1.48		4.41	293.28																					
MSV000088021	KB_2020_129.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_129	M11_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															1.67		5.72	291.21																					
MSV000088021	KB_2020_13.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_13	P41_T1	6393672_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2019.0	-157.795509	21.451605	2019-09-18T09:00:00Z	2019-09-18T19:00:00Z															2.65		39.65	394.98																					
MSV000088021	KB_2020_130.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_130	M12_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															1.52		6.23	280.32																					
MSV000088021	KB_2020_131.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_131	M3_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															3.32		8.97	369.03																					
MSV000088021	KB_2020_132.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_132	M4_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															4.33		10.08	388.56																					
MSV000088021	KB_2020_133.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_133	M19_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															3.0		8.26	373.21																					
MSV000088021	KB_2020_134.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_134	M20_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															3.24		8.74	366.28																					
MSV000088021	KB_2020_135.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_135	M201_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															3.17		9.13	357.71																					
MSV000088021	KB_2020_136.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_136	M202_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															4.0		11.3	417.0																					
MSV000088021	KB_2020_137.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_137	M219_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															1.03		1.28	173.72																					
MSV000088021	KB_2020_138.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_138	M220_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															0.91		1.48	176.5																					
MSV000088021	KB_2020_139.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_139	M221_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															1.88		7.54	417.48																					
MSV000088021	KB_2020_14.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_14	P42_T1	6393672_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2019.0	-157.795509	21.451605	2019-09-18T09:00:00Z	2019-09-18T19:00:00Z															4.54		44.54	433.88																					
MSV000088021	KB_2020_140.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_140	M222_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															1.71		6.26	352.39																					
MSV000088021	KB_2020_141.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_141	P26_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															5.81		14.69	537.52																					
MSV000088021	KB_2020_142.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_142	P27_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															3.74		10.34	451.35																					
MSV000088021	KB_2020_143.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_143	P41_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															4.31		10.48	477.39																					
MSV000088021	KB_2020_144.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_144	P42_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															4.65		11.39	475.48																					
MSV000088021	KB_2020_145.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_145	P43_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															5.01		13.46	527.77																					
MSV000088021	KB_2020_146.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_146	P44_T6	6444207_03		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2020.0	-157.795509	21.451605	2020-01-24T09:00:00Z	2020-01-24T19:00:00Z															5.97		8.78	397.63																					
