MassiveID	filename	qiita_sample_name	NCBITaxonomy	LatitudeandLongitude	SampleCollectionDateandTime	DepthorAltitudeMeters	ENVOEnvironmentBiome	UBERONBodyPartName	ENVOEnvironmentMaterial	BiologicalSex	SubjectIdentifierAsRecorded	SampleType	emp500_shotgun_assembly_sample_name	cur_land_use	cur_vegetation	depth_sample	description	diet_category_12	diet_category_3	dominant_cover_2m	captive_wild	emp500_study_id	emp500_title	empo_2	empo_3	empo_4	empo_salinity	empo_v2_2	empo_v2_3a	empo_v2_3b	empo_v2_4a	empo_v2_4b	env_feature	env_material	env_package	environmental_package	host_body_product	host_body_site	host_class	host_common_name	host_common_name_provided	host_diet	host_disease_stat	host_family	host_family_relationship	host_flight	host_head_width_mm	host_height	host_last_meal	host_length_mm	host_life_stage	lcms_batch	lcms_extraction_protocol	lcms_position	lcms_replicate
MSV000083475	8f4_schmidt56-soil-nepal-5117.mzML	13114.schmidt.56.s011	not applicable|Not applicable	28.72152826|83.91469296	11/5/2015 0:00:00	5117	desert biome	not applicable	alpine soil	not applicable	nep1.p11.y1	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8f4	no
MSV000083475	8f10_schmidt56-soil-nepal-camp1.mzML	13114.schmidt.56.s012	not applicable|Not applicable	28.72122816|83.91438789	11/5/2015 0:00:00	5090	desert biome	not applicable	alpine soil	not applicable	nep1.p12.y1	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8f10	no
MSV000083475	8f8_schmidt56-soil-nepal-camp2.mzML	13114.schmidt.56.s013	not applicable|Not applicable	28.72122816|83.91438789	11/5/2015 0:00:00	5090	desert biome	not applicable	alpine soil	not applicable	nep1.p13.y1	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8f8	no
MSV000083475	8d12_schmidt56-soil-nepal-nearcoral.mzML	13114.schmidt.56.s014	not applicable|Not applicable	28.72122816|83.91438789	11/5/2015 0:00:00	5090	desert biome	not applicable	alpine soil	not applicable	nep1.p14.y1	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil sample from high elevation sites in the Mustang Region in Nepal	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8d12	no
MSV000083475	8d11_schmidt56-soil-peru-7-1.mzML	13114.schmidt.56.s015	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p1.y7	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8d11	no
MSV000083475	8e5_schmidt56-soil-peru-7-2.mzML	13114.schmidt.56.s016	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p2.y7	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8.00E+05	no
MSV000083475	8g1_schmidt56-soil-peru-7-3.mzML	13114.schmidt.56.s017	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p3.y7	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8g1	no
MSV000083475	8f11_schmidt56-soil-peru-7-4.mzML	13114.schmidt.56.s018	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p4.y7	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8f11	no
MSV000083475	8f7_schmidt56-soil-peru-25-1.mzML	13114.schmidt.56.s019	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p1.y25	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8f7	no
MSV000083475	8e7_schmidt56-soil-peru-25-2.mzML	13114.schmidt.56.s020	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p2.y25	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8.00E+07	no
MSV000083475	8f9_schmidt56-soil-peru-25-3.mzML	13114.schmidt.56.s021	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p3.y25	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8f9	no
MSV000083475	8e2_schmidt56-soil-peru-25-4.mzML	13114.schmidt.56.s022	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p4.y25	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8.00E+02	no
MSV000083475	8f3_schmidt56-soil-peru-85-1.mzML	13114.schmidt.56.s023	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p1.y85	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8f3	no
MSV000083475	8e11_schmidt56-soil-peru-85-2.mzML	13114.schmidt.56.s024	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p2.y85	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8.00E+11	no
MSV000083475	8e12_schmidt56-soil-peru-85-3.mzML	13114.schmidt.56.s025	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p3.y85	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8.00E+12	no
MSV000083475	8e3_schmidt56-soil-peru-85-4.mzML	13114.schmidt.56.s026	not applicable|Not applicable	-13.773333|-71.071389	3/15/2015 0:00:00	5000	desert biome	not applicable	alpine soil	not applicable	per1.p4.y85	environmental	soil_alpine	natural high alpine field	not applicable	0.05	soil samples from high elevation sites post Puca Glacier retreat in Peru	not applicable	not applicable	not applicable	not applicable	56	peru and nepal alpine soils	Non-saline	Soil (non-saline)	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	montane desert	alpine soil	soil	soil	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	8	bulk_seed_pnnl	8.00E+03	no
MSV000083475	5a1_2_2_angenent-65-s001-a04.mzML	13114.angenent.65.s001	not applicable|Not applicable	42.44|-76.5	8/9/2011 0:00:00	123	urban biome	not applicable	anaerobic sludge	not applicable	lta.misc.104	environmental	bioreactor_rumen	not applicable	not applicable	not applicable	Corn Beer Fermentation Bioreactor Biomass	not applicable	not applicable	not applicable	not applicable	65	rumen animals and bioreactor	Animal	Animal proximal gut	Animal proximal gut (non-saline)	Non-saline	Host-associated (non-saline)	Animal (non-saline)	Animal (non-saline)	Animal proximal gut (non-saline)	Animal proximal gut (non-saline)	anaerobic bioreactor	anaerobic sludge	host-associated	host-associated	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	5	bulk_201901_ucsd	5a1	no
MSV000083475	5a3_2_9_angenent-65-s002-a04.mzML	13114.angenent.65.s002	not applicable|Not applicable	42.44|-76.5	9/27/2012 0:00:00	123	urban biome	not applicable	anaerobic sludge	not applicable	lta.misc.519	environmental	bioreactor_rumen	not applicable	not applicable	not applicable	Corn Beer Fermentation Bioreactor Biomass	not applicable	not applicable	not applicable	not applicable	65	rumen animals and bioreactor	Animal	Animal proximal gut	Animal proximal gut (non-saline)	Non-saline	Host-associated (non-saline)	Animal (non-saline)	Animal (non-saline)	Animal proximal gut (non-saline)	Animal proximal gut (non-saline)	anaerobic bioreactor	anaerobic sludge	host-associated	host-associated	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	5	bulk_201901_ucsd	5a3	no
MSV000083475	5a6_2_19_angenent-65-s005-a04.mzML	13114.angenent.65.s005	not applicable|Not applicable	42.44|-76.5	7/13/2015 0:00:00	123	urban biome	not applicable	anaerobic sludge	not applicable	lta.misc.1538	environmental	bioreactor_rumen	not applicable	not applicable	not applicable	Corn Beer Fermentation Bioreactor Biomass	not applicable	not applicable	not applicable	not applicable	65	rumen animals and bioreactor	Animal	Animal proximal gut	Animal proximal gut (non-saline)	Non-saline	Host-associated (non-saline)	Animal (non-saline)	Animal (non-saline)	Animal proximal gut (non-saline)	Animal proximal gut (non-saline)	anaerobic bioreactor	anaerobic sludge	host-associated	host-associated	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	5	bulk_201901_ucsd	5a6	no
