MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase
MSV000097043	Com50_21_500ppm_cent_neg.mzML	plant	plant_angiospermae	118778|Tussilago farfara	flower	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_18_500ppm_cent_pos.mzML	plant	plant_angiospermae	119172|Carpesium abrotanoides	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE18_500ppm_cent_pos.mzML	plant	plant_angiospermae	119172|Carpesium abrotanoides	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW18_500ppm_cent_pos.mzML	plant	plant_angiospermae	119172|Carpesium abrotanoides	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW13_500ppm_cent_neg.mzML	plant	plant_angiospermae	119172|Carpesium abrotanoides	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW08_500ppm_cent_neg.mzML	plant	plant_angiospermae	119172|Carpesium abrotanoides	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW04_500ppm_cent_neg.mzML	plant	plant_angiospermae	119172|Carpesium abrotanoides	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lau50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	stem	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lau50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	branch	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lau50_03_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	bark	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	stem	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	branch	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauE03_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	bark	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	stem	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	branch	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauW03_500ppm_cent_pos.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	bark	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lau50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	stem	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lau50_02_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	branch	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lau50_03_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	bark	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauE02_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	stem	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauE03_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	branch	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	bark	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauW03_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	stem	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lau50_04_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	branch	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauE04_500ppm_cent_neg.mzML	plant	plant_angiospermae	119260|Cinnamomum aromaticum	bark	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ill50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	124778|Illicium verum	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	IllE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	124778|Illicium verum	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	IllW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	124778|Illicium verum	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ill50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	124778|Illicium verum	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	IllE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	124778|Illicium verum	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	IllW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	124778|Illicium verum	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Zin50_09_500ppm_cent_pos.mzML	plant	plant_angiospermae	125259|Alpinia hainanensis	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinE09_500ppm_cent_pos.mzML	plant	plant_angiospermae	125259|Alpinia hainanensis	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinW09_500ppm_cent_pos.mzML	plant	plant_angiospermae	125259|Alpinia hainanensis	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	VioW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	125259|Alpinia hainanensis	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinE04_500ppm_cent_neg.mzML	plant	plant_angiospermae	125259|Alpinia hainanensis	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Zin50_06_500ppm_cent_neg.mzML	plant	plant_angiospermae	125259|Alpinia hainanensis	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Zin50_07_500ppm_cent_pos.mzML	plant	plant_angiospermae	125261|Alpinia oxyphylla	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinE07_500ppm_cent_pos.mzML	plant	plant_angiospermae	125261|Alpinia oxyphylla	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinW07_500ppm_cent_pos.mzML	plant	plant_angiospermae	125261|Alpinia oxyphylla	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Vio50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	125261|Alpinia oxyphylla	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinW07_500ppm_cent_neg.mzML	plant	plant_angiospermae	125261|Alpinia oxyphylla	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinE11_500ppm_cent_neg.mzML	plant	plant_angiospermae	125261|Alpinia oxyphylla	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ole50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	126418|Forsythia suspensa	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	OleE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	126418|Forsythia suspensa	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	OleW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	126418|Forsythia suspensa	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ole50_03_500ppm_cent_neg.mzML	plant	plant_angiospermae	126418|Forsythia suspensa	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ole50_02_500ppm_cent_neg.mzML	plant	plant_angiospermae	126418|Forsythia suspensa	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Orc50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	126418|Forsythia suspensa	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ole50_03_500ppm_cent_pos.mzML	plant	plant_angiospermae	126596|Fraxinus chinensis subsp. Rhynchophylla	bark	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	OleE03_500ppm_cent_pos.mzML	plant	plant_angiospermae	126596|Fraxinus chinensis subsp. Rhynchophylla	bark	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	OleW03_500ppm_cent_pos.mzML	plant	plant_angiospermae	126596|Fraxinus chinensis subsp. Rhynchophylla	bark	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	OleW03_500ppm_cent_neg.mzML	plant	plant_angiospermae	126596|Fraxinus chinensis subsp. Rhynchophylla	bark	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	OleW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	126596|Fraxinus chinensis subsp. Rhynchophylla	bark	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	OrcW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	126596|Fraxinus chinensis subsp. Rhynchophylla	bark	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Arc50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	1317339|Agobardus gramineus	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ArcE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	1317339|Agobardus gramineus	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ArcW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	1317339|Agobardus gramineus	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AraE05_500ppm_cent_neg.mzML	plant	plant_angiospermae	1317339|Agobardus gramineus	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
